6,333950e-05 12000000 1 490
9,963516e-05 12000000 1 736
1,520419e-04 12000000 1 831
7,416204e-05 12000000 1 743
2,111039e-05 12000000 1 737
1,874887e-04 12000000 1 471
8,806990e-05 12000000 1 643
1,024916e-04 12000000 1 753
7,385606e-07 12000000 1 471
1,978785e-04 12000000 1 753
2,736976e-04 24000000 2 3941
3,246345e-05 24000000 2 3390
1,045076e-04 24000000 2 2814
5,714079e-05 24000000 2 2869
8,896345e-05 24000000 2 4556
1,878445e-05 24000000 2 4660
1,220230e-04 24000000 2 4114
2,322560e-04 24000000 2 2907
1,050381e-04 24000000 2 4787
3,771556e-05 24000000 2 4770
7,109337e-05 36000000 3 7342
1,891759e-05 36000000 3 8292
1,688499e-04 36000000 3 8185
9,969547e-06 36000000 3 6207
3,444404e-05 36000000 3 6502
5,192404e-05 36000000 3 6644
2,670683e-05 36000000 3 6080
7,387910e-05 36000000 3 4506
1,153655e-04 36000000 3 7849
2,344467e-05 36000000 3 7319
2,758269e-05 48000000 4 12467
5,631016e-05 48000000 4 10317
1,536334e-04 48000000 4 10654
8,363176e-05 48000000 4 12883
2,530980e-05 48000000 4 12076
6,421486e-05 48000000 4 10354
7,166861e-05 48000000 4 10843
2,073177e-06 48000000 4 10835
1,149322e-04 48000000 4 13123
1,003248e-04 48000000 4 11673
2,697562e-05 60000000 5 16842
8,155516e-05 60000000 5 17438
9,736120e-06 60000000 5 16316
5,356511e-05 60000000 5 15271
1,006325e-04 60000000 5 18063
2,945011e-05 60000000 5 18701
5,912492e-05 60000000 5 16291
7,000279e-05 60000000 5 15843
5,194899e-06 60000000 5 18890
2,563872e-05 60000000 5 16032
1,406358e-04 72000000 6 23303
4,627456e-05 72000000 6 21564
3,775093e-05 72000000 6 24338
5,301002e-06 72000000 6 23871
2,029693e-05 72000000 6 24857
6,609819e-05 72000000 6 22894
4,567331e-05 72000000 6 23552
2,211837e-05 72000000 6 23650
3,042044e-05 72000000 6 22899
2,974013e-05 72000000 6 23179
1,182214e-04 96000000 8 30503
5,820676e-05 96000000 8 31815
4,819326e-05 96000000 8 33912
7,139609e-06 96000000 8 34657
5,495008e-06 96000000 8 33695
7,143821e-05 96000000 8 32714
7,895595e-06 96000000 8 34304
1,704700e-05 96000000 8 32093
3,956743e-05 96000000 8 31706
1,322729e-05 96000000 8 32522
6,659124e-06 120000000 10 40480
1,528304e-05 120000000 10 35353
6,385941e-05 120000000 10 34649
5,967666e-05 120000000 10 34962
8,335891e-05 120000000 10 36724
1,753471e-05 120000000 10 44325
1,734194e-04 120000000 10 45596
1,792729e-05 120000000 10 32458
4,186420e-05 120000000 10 28381
4,074783e-05 120000000 10 39138
7,502646e-06 144000000 12 54293
3,255187e-05 144000000 12 51839
5,598301e-05 144000000 12 52595
3,875891e-05 144000000 12 50947
6,158154e-06 144000000 12 53783
1,178163e-05 144000000 12 43575
2,936877e-05 144000000 12 51517
2,852878e-05 144000000 12 52897
6,184522e-05 144000000 12 53927
1,146384e-05 144000000 12 54239
