1,631652e-03 120000 1 16
2,135015e-03 120000 1 0
1,763653e-03 120000 1 0
1,975860e-03 120000 1 16
3,042826e-03 120000 1 0
1,402727e-04 120000 1 15
2,565361e-03 120000 1 16
2,406206e-03 120000 1 10
1,020930e-03 120000 1 6
9,466578e-04 120000 1 16
1,190521e-04 240000 2 46
8,464879e-04 240000 2 48
1,079287e-03 240000 2 31
1,387615e-03 240000 2 31
3,737000e-04 240000 2 16
1,520244e-03 240000 2 47
7,238408e-04 240000 2 31
7,821977e-04 240000 2 32
2,204785e-04 240000 2 47
3,849386e-04 240000 2 47
1,335703e-03 360000 3 94
3,124347e-04 360000 3 78
1,652873e-03 360000 3 78
8,111202e-04 360000 3 78
2,216186e-04 360000 3 79
8,971429e-04 360000 3 63
1,827140e-04 360000 3 62
6,071272e-04 360000 3 79
1,108209e-03 360000 3 63
1,682307e-03 360000 3 82
1,825393e-05 480000 4 94
8,597508e-04 480000 4 110
3,141474e-07 480000 4 94
4,267516e-04 480000 4 125
2,569863e-04 480000 4 79
2,065873e-04 480000 4 94
1,541639e-04 480000 4 125
5,487704e-04 480000 4 125
6,442634e-04 480000 4 79
2,602672e-04 480000 4 110
8,271895e-06 600000 5 173
1,360286e-04 600000 5 156
2,992529e-05 600000 5 126
4,539057e-04 600000 5 157
1,354094e-03 600000 5 125
3,991648e-04 600000 5 157
3,753893e-04 600000 5 126
6,173048e-04 600000 5 141
2,143703e-05 600000 5 142
2,395771e-04 600000 5 141
2,717617e-04 720000 6 219
4,363966e-05 720000 6 188
9,696468e-04 720000 6 204
1,261256e-04 720000 6 188
2,452359e-04 720000 6 222
4,273799e-04 720000 6 186
5,688510e-04 720000 6 219
1,363997e-03 720000 6 220
1,911058e-03 720000 6 203
8,146569e-04 720000 6 204
1,323150e-04 960000 8 330
6,727438e-04 960000 8 329
5,029785e-04 960000 8 313
5,493987e-04 960000 8 314
6,435654e-04 960000 8 330
2,297625e-04 960000 8 326
1,846686e-04 960000 8 313
3,915700e-04 960000 8 298
2,602672e-04 960000 8 361
3,451499e-04 960000 8 354
2,060568e-04 1200000 10 446
2,888173e-04 1200000 10 423
2,866953e-04 1200000 10 424
9,689395e-04 1200000 10 431
5,699911e-04 1200000 10 417
2,565536e-04 1200000 10 455
2,845732e-04 1200000 10 424
8,934314e-05 1200000 10 439
5,031460e-04 1200000 10 408
2,692860e-04 1200000 10 407
1,417852e-04 1440000 12 518
2,231311e-04 1440000 12 518
3,427532e-04 1440000 12 533
3,073854e-04 1440000 12 517
2,092399e-04 1440000 12 533
2,452359e-04 1440000 12 518
1,939527e-04 1440000 12 518
7,070412e-04 1440000 12 518
9,315453e-05 1440000 12 517
3,292344e-04 1440000 12 533
4,447892e-04 1200000 1 81
8,543479e-04 1200000 1 45
3,902438e-04 1200000 1 94
1,557555e-04 1200000 1 79
2,368267e-04 1200000 1 79
8,974175e-04 1200000 1 47
3,573517e-04 1200000 1 47
1,027038e-04 1200000 1 46
1,905697e-06 1200000 1 79
3,567234e-04 1200000 1 54
7,830007e-05 2400000 2 338
2,931592e-04 2400000 2 408
1,758173e-04 2400000 2 455
8,085487e-05 2400000 2 438
2,515064e-05 2400000 2 424
1,312539e-04 2400000 2 376
2,612305e-04 2400000 2 449
1,371874e-04 2400000 2 455
3,191546e-04 2400000 2 455
5,689300e-04 2400000 2 361
1,225098e-04 3600000 3 675
2,944762e-04 3600000 3 706
1,228635e-04 3600000 3 863
3,515140e-05 3600000 3 612
1,741467e-04 3600000 3 645
5,503641e-05 3600000 3 887
4,187127e-05 3600000 3 627
1,348885e-04 3600000 3 675
6,026251e-05 3600000 3 816
