4,374887e-01 120000000 2 350
4,375310e-01 120000000 2 337
4,374799e-01 120000000 2 328
4,375466e-01 120000000 2 328
4,375026e-01 120000000 2 338
4,375156e-01 120000000 2 331
4,374798e-01 120000000 2 346
4,374236e-01 120000000 2 345
4,374396e-01 120000000 2 329
4,374706e-01 120000000 2 328

2,961988e-05 120000000 2 2121
3,150852e-05 120000000 2 2091
1,597271e-05 120000000 2 2149
4,685938e-05 120000000 2 2134
2,331734e-05 120000000 2 2127
2,439960e-05 120000000 2 2140
5,521534e-06 120000000 2 2135
6,249900e-05 120000000 2 2147
9,439031e-06 120000000 2 2147
7,187853e-05 120000000 2 2139
4,375029e-01 120000000 16 346
4,375199e-01 120000000 16 348
4,375302e-01 120000000 16 327
4,374206e-01 120000000 16 328
4,374394e-01 120000000 16 330
4,374774e-01 120000000 16 331
4,374844e-01 120000000 16 328
4,374606e-01 120000000 16 331
4,375379e-01 120000000 16 339
4,374831e-01 120000000 16 348
4,375230e-01 2000000000 2 5230
4,374983e-01 2000000000 2 5236
4,375027e-01 2000000000 2 5425
4,374885e-01 2000000000 2 5449
4,375036e-01 2000000000 2 5420
4,374742e-01 2000000000 2 5443
4,374874e-01 2000000000 2 5412
4,374950e-01 2000000000 2 5472
4,374968e-01 2000000000 2 5416
4,374959e-01 2000000000 2 5488
